Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,NA-Fire hydrant x 3,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$525.00,,,,,,"March Road Riocan Centre Kanata, 832-858 March Roa",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$425.00,,,,,,"March Road Riocan Centre Kanata, 832-860 March Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Winterization of 2 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Fire hydrant x 2,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$350.00,,,,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$295.00,,,,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100174-Hydrants x 3,17-1246,AI,,100174,,,,01/01/2020,,,,"$1,100.00",,,,,,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100174-FE,FHC",17-1601&17-1630,,,100174,,,,01/01/2020,,,,0,,,,,,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Winterization of 4 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Fire hydrant x 4,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$700.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$840.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$840.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Winterization of 4 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Silver City Glouc,1525-2401CityPark&1750-1880 Ogil",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Fire hydrant x 4,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$700.00,,,,,,"Silver City Glouc,1525-2401CityPark&1750-1880 Ogil",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Winterization of 4 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Silver City Hull, 115 boul. Du Plateau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Fire hydrant x 4,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$700.00,,,,,,"Silver City Hull, 115 boul. Du Plateau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Winterization of 5 hydrants,"Jan 9, 2019",SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Fire hydrant x 5,"Jan 9, 2019",AI,,NA,,,,01/01/2020,,,,$875.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$640.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",AI,,NA,,,,01/01/2020,,,,$640.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-4"" Wet Spr x 1","May 18, 2018",QI,,NA,,,,01/01/2020,,,,$0.00,,,,,,500 Old St. Patrick Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100095-2 Fes,19-1968,AI,,100095,,,,01/01/2020,,,,$150.00,,,,,,"1900 City Park Dr, Suite 100",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,20-1169BI,BI,,NA,147,,,01/01/2020,,,,$240.00,,,,,,"2175 Robertson, Ottawa",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",20-1169BI,BI,,NA,147,,,01/01/2020,,,,$240.00,,,,,,"2175 Robertson, Ottawa",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,20-1017BS,SAI,,NA,,,,01/01/2020,,,,$300.00,,,,,,100 Medhurst Dr,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,FHC",20-1017BS,SAI,,NA,,,,01/01/2020,,,,$300.00,,,,,,100 Medhurst Dr,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,20-1017BI,QI,,NA,,,,01/01/2020,,,,$450.00,,,,,,100 Medhurst Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,FHC",20-1017BI,QI,,NA,,,,01/01/2020,,,,$450.00,,,,,,100 Medhurst Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-8"" Wet Spr x 3 ONLY","Oct 5, 2018",BI,,NA,,,,01/01/2020,,,,$237.00,,,,,,"124 Fourth Avenue, ARNPRIOR",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,19-1153JS,MI,,NA,,,,01/01/2020,,,,$200.00,,,,,,1825 Russell Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC",19-1153JS,MI,,NA,,,,01/01/2020,,,,$200.00,,,,,,1825 Russell Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,17-0118-0001BS,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,,2740 Fenton Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,17-0118-0001BS,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,,2740 Fenton Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Jan 24, 2019",MI,,NA,,,,01/01/2020,,,,$150.00,,,,,,4055 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 20 (but only 11),"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$336.00,,,,,,"Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$280.00,,,,,,"Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$280.00,,,,,,"Chapman Mills Marketplace I and II, Barrhaven",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 6 (but only 4),"Aug 7, 2018",QI,,NA,,,,01/01/2020,,,,$126.00,,,,,,"Cineplex, 3090 Carling Avenue",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 12 (but only 9 on site),"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$210.00,,,,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$120.00,,,,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 12,"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$210.00,,,,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$240.00,,,,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$240.00,,,,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb box x 11,"Aug 7, 2018",QI,,NA,,,,01/01/2020,,,,$210.00,,,,,,"Heron Gate Mall, 1670 Heron and 1736 Walkley",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Jan 25, 2019",MI,,NA,,,,01/01/2020,,,,$179.00,,,,,,"Heron Gate Mall, 1670 Heron and 1736 Walkley",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 13,"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$210.00,,,,,,"Innes and Belcourt, Lowes Orleans, 3752 Innes  Roa",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$120.00,,,,,,"Innes and Belcourt, Lowes Orleans, 3752 Innes  Roa",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Feb 13, 2019",MI,,NA,,,,01/01/2020,,,,$290.00,,,,,,"Lincoln Fields SC, 2525 Carling Avenue",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Feb 13, 2019",MI,,NA,,,,01/01/2020,,,,$290.00,,,,,,"Lincoln Fields SC, 2525 Carling Avenue",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 2,"Aug 7, 2018",QI,,NA,,,,01/01/2020,,,,$84.00,,,,,,"Lincoln Fields Shopping Centre, 2525 Carling Avenu",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$120.00,,,,,,"Lowes Hunt Club, 340-350 West Hunt Club Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$120.00,,,,,,"March Road Riocan Centre Kanata, 832-860 March Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 14,"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$210.00,,,,,,"March Road, Riocan Centre Kanata, 832-860 March Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 3,"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$87.00,,,,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$120.00,,,,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 13,"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$210.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$160.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$160.00,,,,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb box x 4,"Aug 7, 2018",QI,,NA,,,,01/01/2020,,,,$375.00,,,,,,"Riocan Renfrew Centre, 640 O'Brien Road, Renfrew",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb box x 1,"Aug 7, 2018",QI,,NA,,,,01/01/2020,,,,$84.00,,,,,,"Riocan Rexall, 2950 Carling Avenue",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 20 (but only 13 on site),"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$336.00,,,,,,"Silver City Glouc,1525-2401CityPark&1750-1880 Ogil",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 7,"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$168.00,,,,,,"Silver City Hull, 115 boul. Du Plateau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Curb boxes x 16 (but only 6),"Jan 9, 2019",MI,,NA,,,,01/01/2020,,,,$273.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$160.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$160.00,,,,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,19-1739BI,MI,,NA,,,,01/01/2020,,,,$450.00,,,,,,251 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC",19-1739BI,MI,,NA,,,,01/01/2020,,,,$450.00,,,,,,251 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,19-1354JP,MI,,NA,,,,01/01/2020,,,,$720.00,,,,,,160 Elgin Street - Bell Areas Only,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100303-FA,Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,"2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100303-FE,ELU",Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,"2736 Chamberland Street, Rockland (Rockland Plaza)",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100303-FE,ELU,FHC",Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,60 Colonnade Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100303-FP,Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100303-FA,Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100303-FE,ELU,FHC",Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100303-FA,Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100303-FE,ELU",Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,19-1970BI,MI,,NA,,,,01/01/2020,,,,$350.00,,,,,,2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC",19-1970BI,MI,,NA,,,,01/01/2020,,,,$350.00,,,,,,2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-4"" Wet Spr x 1 only","Oct 5, 2018",BI ONLY,,NA,,,,01/01/2020,,,,$215.00,,,,,,9 Gurdwara,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,19-1833BI,MI,,NA,,,,01/01/2020,,,,$350.00,,,,,,1660 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$119.00,,,,,,35-37 Cathcart Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,"Nov 9, 2018",MI,,NA,,,,01/01/2020,,,,$119.00,,,,,,35-37 Cathcart Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,20-1017BI,MI,,NA,,,,01/01/2020,,,,$275.00,,,,,,100 Medhurst Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,FHC",20-1017BI,MI,,NA,,,,01/01/2020,,,,$275.00,,,,,,100 Medhurst Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Jan 15, 2019",MI,,NA,,,,01/01/2020,,,,$105.00,,,,,,200 de Niverville Private,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Jan 15, 2019",MI,,NA,,,,01/01/2020,,,,$105.00,,,,,,200 de Niverville Private,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"Jan 31, 2017",MI/BI,,NA,,,,01/01/2020,,,,$0.00,,,,,,205 Eric Czapnik Way,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC","Jan 31, 2017",MI/BI,,NA,,,,01/01/2020,,,,$0.00,,,,,,205 Eric Czapnik Way,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-ELU,19-1945BI,MI,,NA,,,,01/01/2020,,,,$385.00,,,,,,"2685 Iris, Pinecrest Mall",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FP,Bill Impey,MI,,NA,08238,,,01/01/2020,,,,$275.00,,,,,,"27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,Bill Impey,MI,,NA,08238,,,01/01/2020,,,,$275.00,,,,,,"27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,"May 6, 2019",MI,,NA,,,,01/01/2020,,,,$290.00,,,,,,4315 Strandherd Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","May 6, 2019",MI,,NA,,,,01/01/2020,,,,$290.00,,,,,,4315 Strandherd Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-4"" Wet Spr only","Nov 9, 2018",BI,,NA,,,,01/01/2020,,,,$171.60,,,,,,19 Frank Nighbor Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-6"" Wet Spr x 1 only","Nov 9, 2018",BI,,NA,,,,01/01/2020,,,,$171.60,,,,,,1395 Meadowlands Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100303-FA,Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,30 Edgewater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100303-FE,ELU",Tender,MI,,100303,,,,01/01/2020,,,,$0.00,,,,,,30 Edgewater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-4"" Wet x 1","Nov 9, 2018",BI,,NA,,,,01/01/2020,,,,$171.60,,,,,,195 Trainyards Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
