Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,"NA-6"" Dry Spr x 1, Hydrants, E/L, Ext.",10-1364,AI,,NA,,,,01/01/2020,,,,"$1,190.00",,,,,,2491 Kaladar Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100013-FLCS,16-1300MM-REV3,AI,,100013,,,,01/01/2020,,,,0,,,,,,25 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100013-FLCS,20-1331MM,SAI,,100013,,,,01/01/2020,,,,0,,,,,,25 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-EOL,20-1375JD,AI,,NA,,,,01/01/2020,,,,"$6,525.00",,,,,,250 Albert Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,FHC,EL",20-1375JD,AI,,NA,,,,01/01/2020,,,,"$6,525.00",,,,,,250 Albert Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FP,20-1375JP,MI,,NA,,,,01/01/2020,,,,$300.00,,,,,,250 Albert Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100121-FA,EOL",19-1356JP,AI,,100121,,,,01/01/2020,,,,$730.00,,,,,,2525 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100121-FE,ELU",19-1356JP,AI,,100121,,,,01/01/2020,,,,$730.00,,,,,,2525 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Sprinkler systems only,Tender,QI,,NA,,,,01/01/2020,,,,0,,,,,,2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100700-F/A, Wet Spr, E/L, Ext, Preaction",14-1301,AI,,100700,,,,01/01/2020,,,,"$1,350.00",,,,,,255 Smyth Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100312-FA,EOL",18-1001JP-REV,AI,,100312,,,,01/01/2020,,,,0,,,,,,256 King Edward Ave,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100312-FHC,EL",18-1001JP-REV,AI,,100312,,,,01/01/2020,,,,0,,,,,,256 King Edward Ave,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Intrusion,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"2590 Cornwall Centre Road, City Landfill",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100091-REMOVED JULY 2017. New Jan 2008 FLCS. Cafeteria closed in JAN 09, call Serge before scheduling.",09-1238,SAI,,100091,,,,01/01/2020,,,,0,,,,,,2625 Sheffield Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100091-REMOVED JULY 2017. New Jan 2008 FLCS. Cafeteria closed in JAN 09, call Serge before scheduling.",09-1238,AI,,100091,,,,01/01/2020,,,,$185.00,,,,,,2625 Sheffield Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,10-1025,AI,,NA,,,,01/01/2020,,,,"$1,950.00",,,,,,2755 Riverside Cafeteria,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC,FLCS",10-1025,AI,,NA,,,,01/01/2020,,,,"$1,950.00",,,,,,2755 Riverside Cafeteria,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,Tender EJ196-190631,AI,,NA,,,,01/01/2020,,,,$473.33,,,,,,"280 Slater Street, CNSC, 6th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-E/L, Exit Signs, Ext.",18-1429CC,MI,,NA,,,,01/01/2020,,,,$95.00,,,,,,300-320 Moodie Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-ELU,18-1429CC,AI,,NA,,,,01/01/2020,,,,$425.00,,,,,,300-320 Moodie Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Equipment AI,13-1598RS,AI,,NA,,,,01/01/2020,,,,$190.00,,,,,,301 Laurier Avenue East,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Services - Fire Alarm,13-1598RS,MONITORING,,NA,,,,01/01/2020,,,,$900.00,,,,,,301 Laurier Avenue East,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",15-0212-0010BS,AI,,NA,,,,01/01/2020,,,,$760.00,,,,,,301 Laurier Avenue East,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",15-0212-0010BS,AI,,NA,,,,01/01/2020,,,,$760.00,,,,,,301 Laurier Avenue East,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Intrusion,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"301 Sunnyside, Optimist Park Washroom",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Intrusion,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"301 Sunnyside, Optimist Park Workshop",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Hydrant x 4,"April4,2018",AI,,NA,,,,01/01/2020,,,,$440.00,,,,,,"301-330 Colonnade Road, Kemptville",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100406-Monitoring Services - FACP,DD,MONITORING,,100406,,,,01/01/2020,,,,$900.00,,,,,,305 Presland Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Fire,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"305 York Street, Richelieu Day Care",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,EL",Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100399-FLCS,18-1000BS,SAI,,100399,,,,01/01/2020,,,,0,,,,,,325 Cite des Jeunes,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,15-1247MT,AI,,NA,,,,01/01/2020,,,,$695.00,,,,,,330 Sparks-Tower C and 112 Kent-Tower B,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Fire,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"340 Pitt Street, Justice Building",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"3400 Vincent Massey Drive, Cornwall",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Services - Fire,,MONITORING,,NA,,,,01/01/2020,,,,$900.00,,,,,,"3400 Vincent Massey Drive, Cornwall",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100174-FE,ELU,ELU",Tender,AI,,100174,,,,01/01/2020,,,,$0.00,,,,,,"3484 Limebank Road, Armco Bldg.",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100385-FA,EOL",15-0209-0001BS,AI,,100385,,,,01/01/2020,,,,$0.00,,,,,,353 Friel Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100385-FE,ELU",15-0209-0001BS,AI,,100385,,,,01/01/2020,,,,$0.00,,,,,,353 Friel Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100385-Wet Spr,15-0209-0001BS,QI,,100385,,,,01/01/2020,,,,$0.00,,,,,,353 Friel Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100385-Wet Spr,15-0209-0001BS,QI,,100385,,,,01/01/2020,,,,0,,,,,,353 Friel Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Intrusion,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"360 Pitt Street, City Hall",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-LSA,17-1193JP,AI,,NA,,,,01/01/2020,,,,$495.00,,,,,,376-380 Crete Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",17-1193JP,AI,,NA,,,,01/01/2020,,,,$495.00,,,,,,376-380 Crete Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Equipment AI,18-1755JS,AI-MONITORING,,NA,,,,01/01/2020,,,,$250.00,,,,,,"381 Kent Street, Kent Medical Building",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",18-1755JS,AI,,NA,,,,01/01/2020,,,,"$1,425.00",,,,,,"381 Kent Street, Kent Medical Building",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC",18-1755JS,AI,,NA,,,,01/01/2020,,,,"$1,425.00",,,,,,"381 Kent Street, Kent Medical Building",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Sprinkler systems only,Tender,QI,,NA,,,,01/01/2020,,,,0,,,,,,40 Concourse Gate,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,09-1100-REV,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,,40 Hines Road - KNTP Phase V,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FHC,EL",09-1100-REV,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,,40 Hines Road - KNTP Phase V,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100013-FE,17-1417JP,AI,,100013,,,,01/01/2020,,,,"$1,010.00",,,,,,"400 Cooper Street, 9th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100013-Preaction System - 9th Floor,17-1417JP-REV,SAI,,100013,,,,01/01/2020,,,,$785.00,,,,,,"400 Cooper Street, 9th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU","Jan 24, 2019",AI,,NA,,,,01/01/2020,,,,$950.00,,,,,,4055 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100174-FP,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,,440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100174-FE,ELU,FHC",Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,,440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100022-NA,,,,100022,,,,01/01/2020,,,,$0.00,,,,,,47 Clarence Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100562-FA,15-1322JH,AI,,100562,,,,01/01/2020,,,,$650.00,,,,,,477 Cumberland Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",19-1255JP,AI,,NA,,,,01/01/2020,,,,$160.00,,,,,,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-ELU,19-1255JP,AI,,NA,,,,01/01/2020,,,,$160.00,,,,,,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,LSA,EOL",11-1519,AI,,NA,,,,01/01/2020,,,,$690.00,,,,,,512 Rochester Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",11-1519,AI,,NA,,,,01/01/2020,,,,$690.00,,,,,,512 Rochester Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,53 Crichton Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Services - Fire Landline/Internet,,MONITORING,,NA,,,,01/01/2020,,,,$900.00,,,,,,53 Crichton Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",19-1427JP,AI,,NA,,,,01/01/2020,,,,$875.00,,,,,,5303-5307 Canotek Road (Shefford Plaza),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",19-1427JP,AI,,NA,,,,01/01/2020,,,,$875.00,,,,,,5303-5307 Canotek Road (Shefford Plaza),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100174-FE,ELU,FHC",Tender,AI,,100174,,,,01/01/2020,,,,$0.00,,,,,,555 Booth Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100174-Hydrant x 3,17-1248JP,SAI,,100174,,,,01/01/2020,,,,"$1,520.00",,,,,,555 boul. Des Entreprises (Old Zellers),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100174-Hydrant x 3,17-1248JP,AI,,100174,,,,01/01/2020,,,,"$1,520.00",,,,,,555 boul. Des Entreprises (Old Zellers),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-AI of Monitoring,,AI,,NA,,,,01/01/2020,,,,$200.00,,,,,,"556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,LSA,EOL",16-1721JS,AI,,NA,,,,01/01/2020,,,,"$4,670.00",,,,,,"556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU,FHC",16-1721JS,AI,,NA,,,,01/01/2020,,,,"$4,670.00",,,,,,"556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100033-FA,17-1840BS-2yr contract,AI,,100033,,,,01/01/2020,,,,$0.00,,,,,,565 Blvd.de L'Hopital,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100033-FHC,17-1840BS-2yr contract,AI,,100033,,,,01/01/2020,,,,$0.00,,,,,,565 Blvd.de L'Hopital,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100033-Kitchen System,17-1840BS-2yr contract,SAI,,100033,,,,01/01/2020,,,,$0.00,,,,,,"565, blvd. de l'Hopital",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$200.00,,,,,,59 Crichton Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Services - Fire Landline/Internet,,MONITORING,,NA,,,,01/01/2020,,,,$900.00,,,,,,59 Crichton Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100459-FE,ELU",17-1199JP,MI,,100459,,,,01/01/2020,,,,$110.00,,,,,,604 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100459-LSA,17-1199JP,AI,,100459,,,,01/01/2020,,,,$320.00,,,,,,604 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100459-FE,ELU",17-1199JP,AI,,100459,,,,01/01/2020,,,,$320.00,,,,,,604 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",MT Verbal to JV,AI,,NA,,,,01/01/2020,,,,$650.00,,,,,,"607 St. Lawrence Street, Winchester",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",MT Verbal to JV,AI,,NA,,,,01/01/2020,,,,$650.00,,,,,,"607 St. Lawrence Street, Winchester",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100174-FA,17-1249JP,S-AI,,100174,,,,01/01/2020,,,,"$1,162.80",,,,,,"625 du Carrefour, Gatineau, Gatineau Preserv. Ctre",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100174-FA,17-1249JP,AI,,100174,,,,01/01/2020,,,,"$1,162.80",,,,,,"625 du Carrefour, Gatineau, Gatineau Preserv. Ctre",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100536-FA,EOL",15-1049RS,AI,,100536,,,,01/01/2020,,,,$300.00,,,,,,659 Wilson Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100536-FE,ELU",15-1049RS,AI,,100536,,,,01/01/2020,,,,$300.00,,,,,,659 Wilson Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100536-FA,EOL",15-1050RS,AI,,100536,,,,01/01/2020,,,,$300.00,,,,,,669 Wilson Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100536-FE,ELU",15-1050RS,AI,,100536,,,,01/01/2020,,,,$300.00,,,,,,669 Wilson Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,ELU",11-1168,AI,,NA,,,,01/01/2020,,,,$850.00,,,,,,707-725 Belfast Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FA,10-1025,AI,,NA,,,,01/01/2020,,,,"$2,975.00",,,,,,"720 Heron Rd, Bldg B",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,FHC,EL",10-1025,AI,,NA,,,,01/01/2020,,,,"$2,975.00",,,,,,"720 Heron Rd, Bldg B",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100008-Monitoring Services - Intrusion,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,,,"767 Seventh Street, Big Ben Ski Chalet",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$200.00,,,,,,77 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Services - Fire,,MONITORING,,NA,,,,01/01/2020,,,,$708.00,,,,,,77 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-Monitoring Services - Elevator Phone,RS Quote,MONITORING,,NA,,,,01/01/2020,,,,$300.00,,,,,,77 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100312-FA,LSA,EOL",18-1001JP-REV,AI,,100312,,,,01/01/2020,,,,0,,,,,,78 & 80 Nelson Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,100312-ELU,18-1001JP-REV,AI,,100312,,,,01/01/2020,,,,0,,,,,,78 & 80 Nelson Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100174-FA,EOL",Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"100174-FE,ELU,FHC",Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,FG-Email Mar 3/11,AI,,NA,,,,01/01/2020,,,,$95.00,,,,,,"79 Bentley, in Mobile Lab",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,FG-Email Mar 3/11,AI,,NA,,,,01/01/2020,,,,$95.00,,,,,,"79 Bentley, in Mobile Lab",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,NA-FE,19-1255JP,MI,,NA,,,,01/01/2020,,,,$160.00,,,,,,8 Colonnade Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FA,EOL",19-1255JP,AI,,NA,,,,01/01/2020,,,,$160.00,,,,,,8 Colonnade Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"NA-FE,EL",19-1255JP,AI,,NA,,,,01/01/2020,,,,$160.00,,,,,,8 Colonnade Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
