Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Crown Property Management-Sprinkler,19-1529WI,BI-SPR,,,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,SPR,1525-45-65 Carling Avenue PARKING GARAGE,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522MT,AI,,NA,,2021-07-01,07/01/2020,2021-06-30,,,,1480.0,,,,,"HYD,SPR",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Fire Alarm,20-1522MT,AI,,NA,,2021-07-01,07/01/2020,2021-06-30,,,,1480.0,,,,,FA,100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522MT,AI,,NA,,2021-07-01,07/01/2020,2021-06-30,,,,1480.0,,,,,"FE,EL,FHC",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522,MI,,NA,,2021-01-01,01/01/2020,2020-12-31,,,,380.0,,,,,"SPR,WET",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522,MI,,NA,,2021-01-01,01/01/2020,2020-12-31,,,,380.0,,,,,"FE,EL,FHC",100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522,AI,,NA,,2021-07-01,07/01/2020,2021-06-30,,,,1900.0,,,,,"FP,HYD,WET",130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Fire Alarm,20-1522,AI,,NA,,2021-07-01,07/01/2020,2021-06-30,,,,1900.0,,,,,FA,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522,AI,,NA,,2021-07-01,07/01/2020,2021-06-30,,,,1900.0,,,,,"FE,EL,FHC",130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,20-1522,MI,,NA,,2021-01-01,01/01/2020,2020-12-31,,,,380.0,,,,,WET,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Fire Alarm,20-1522,MI,,NA,,2021-01-01,01/01/2020,2020-12-31,,,,380.0,,,,,FA,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,20-1522,MI,,NA,,2021-01-01,01/01/2020,2020-12-31,,,,380.0,,,,,"FE,EL,FHC",130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Fire Alarm,20-1009BS,AI,,NA,,2021-02-01,02/01/2020,2021-01-31,,,,7490.0,,,,,FA,"1601 Telesat, Gateway (Bldg E) and RF Bldg (Bldg D",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Route,20-1009BS,AI,,NA,,2021-02-01,02/01/2020,2021-01-31,,,,7490.0,,,,,"FE,EL","1601 Telesat, Gateway (Bldg E) and RF Bldg (Bldg D",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Novec  in Bldg E Only,20-1009BS,SAI,,NA,,2021-08-01,08/01/2020,2021-07-31,,,,0.0,,,,,,"1601 Telesat, Gateway Bldg E ONLY",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Various - Quadreal and Glenview-Sprinkler,14-1161,SAI,,,,2021-01-01,01/01/2014,2020-12-31,,,,0.0,,,,,SPR,1900 City Park and 1525-65 Carling,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apetito HFS Limited (old Health Care Food Services)-Sprinkler,19-1190JP,AI,,,ap 08606 (2020),2021-04-01,04/01/2019,2021-03-31,,,,2055.0,,,,,"SPR,WET",1010 Dairy Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apetito HFS Limited (old Health Care Food Services)-Fire Alarm,19-1190JP,AI,,,ap 08606 (2020),2021-04-01,04/01/2019,2021-03-31,,,,2055.0,,,,,FA,1010 Dairy Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apollo Property Management Ltd.-Route,20-1425MT,AI,,,,2021-06-01,06/01/2020,2021-05-31,,,,255.0,,,,,"FE,EL","1475 Richmond Road, Britannia Plaza",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Apollo Property Management Ltd.-Route,20-1425MT,MI,,,,2021-01-01,01/01/2020,2020-12-31,,,,180.0,,,,,"FE,EL","1475 Richmond Road, Britannia Plaza",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Sprinkler,20-1031JD,AI,,NA,,2021-02-01,02/01/2020,2021-01-31,,,,6530.0,,,,,"HYD,SPR,WET",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Fire Alarm,20-1031JD,AI,,NA,,2021-02-01,02/01/2020,2021-01-31,,,,6530.0,,,,,"FA,VOICE",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Route,20-1031JD,AI,,NA,,2021-02-01,02/01/2020,2021-01-31,,,,6530.0,,,,,"FE,EL,FLCS",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Route,19-1044JP,SAI,,NA,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,FLCS,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Sprinkler,19-1044JP,BI,,NA,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,WET,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Inergen System,20-1166,AI,,NA,26929,2021-03-01,03/01/2020,2021-02-28,,,,2780.0,,,,,,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Inergen System,20-1166,SAI,,NA,26929,2021-09-01,09/01/2020,2021-08-31,,,,2780.0,,,,,,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,Tender-16-1257,MI,,NA,,2021-01-01,01/01/2016,2020-12-31,,,,1065.0,,,,,"SPR,WET","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Fire Alarm,Tender-16-1257,MI,,NA,,2021-01-01,01/01/2016,2020-12-31,,,,1065.0,,,,,FA,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Route,Tender-16-1257,MI,,NA,,2021-01-01,01/01/2016,2020-12-31,,,,1065.0,,,,,FE,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Sprinkler,Tender,AI,,,,,,,,,,0.0,,,,,"HYD,BF,WET,GLYCOL",1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Fire Alarm,Tender,AI,,,,,,,,,,0.0,,,,,"FA,FACP,VOICE",1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Route,Tender,AI,,,,,,,,,,0.0,,,,,"FE,EL,FLCS",1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Monitoring,Tender,AI,,,,,,,,,,0.0,,,,,FACP,1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Sprinkler,Tender,AI,,,,,,,,,,0.0,,,,,"BF,SPR,WET",2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Fire Alarm,Tender,AI,,,,,,,,,,0.0,,,,,"FA,FACP",2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Route,Tender,AI,,,,,,,,,,0.0,,,,,"FE,EL",2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Monitoring,Tender,AI,,,,,,,,,,0.0,,,,,FACP,2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Sprinkler,Tender,AI,,,,,,,,,,0.0,,,,,WET,40 Concourse Gate,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Fire Alarm,Tender,AI,,,,,,,,,,0.0,,,,,"FA,VOICE",40 Concourse Gate,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Blood Services-Route,Tender,AI,,,,,,,,,,0.0,,,,,"FE,EL",40 Concourse Gate,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,20-1324MT,AI,,NA,,2021-05-01,05/01/2020,2021-04-30,,,,1065.0,,,,,"FP,HYD,SPR,WET,DRY,PREACTION","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Fire Alarm,20-1324MT,AI,,NA,,2021-05-01,05/01/2020,2021-04-30,,,,1065.0,,,,,FA,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Route,20-1324MT,AI,,NA,,2021-05-01,05/01/2020,2021-04-30,,,,1065.0,,,,,"FE,EL","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCDSB-Sprinkler,Tender 19-036,BI,,,,2021-02-01,02/01/2019,2021-01-31,,,,0.0,,,,,SPR,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,Tender-16-1257,SAI,,NA,,2021-11-01,11/01/2016,2021-10-31,,,,0.0,,,,,"WET,DRY,PREACTION","1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Grace Manor-Sprinkler,19-1044JP,AI,,NA,,2021-05-01,05/01/2019,2021-04-30,,,,0.0,,,,,HYD,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group of Companies Inc.-Fire Alarm,18-1083-REV for new PM,MI,,NA,,2021-01-01,01/01/2018,2020-12-31,,,,0.0,,,,,FA,"22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group of Companies Inc.-Sprinkler,18-1083-REV for new PM,AI,,NA,,2021-02-01,02/01/2018,2021-01-31,,,,0.0,,,,,"SPR,WET,BOOSTER","22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group of Companies Inc.-Fire Alarm,18-1083-REV for new PM,AI,,NA,,2021-02-01,02/01/2018,2021-01-31,,,,0.0,,,,,FA,"22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key Property Management-Route,20-1320MT,AI,,NA,,2021-05-01,05/01/2020,2021-04-30,,,,505.0,,,,,"FE,EL",139 Greenbank Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Victor Insurance Managers Inc-Sprinkler,20-1395MT,SAI,,,,2021-12-01,12/01/2020,2021-11-30,,,,400.0,,,,,PREACTION,"1400 Blair Place, Suite 500, Data Room",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Victor Insurance (was Marsh & McLennan Companies and ENCON Group Inc.)-Sprinkler,20-1395MT,AI,,,,2021-06-01,06/01/2020,2021-05-31,,,,670.0,,,,,PREACTION,"1400 Blair Place, Suite 500, Data Room",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender-19-1139,AI,,100303.0,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,"HYD,WET,DRY",1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender-19-1139,AI,,100303.0,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,FACP,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender-19-1139,AI,,100303.0,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,"FE,EL,FHC",1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Monitoring,Tender-19-1139,AI,,100303.0,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,FACP,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Fire Alarm,20-1076BS,AI,,,,2021-02-01,02/01/2020,2021-01-31,,,,0.0,,,,,"FA,CO","1350 Cameron Street, Hawkesbury (Ambulance Centre)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Route,20-1076BS,AI,,,,2021-02-01,02/01/2020,2021-01-31,,,,0.0,,,,,"FE,EL","1350 Cameron Street, Hawkesbury (Ambulance Centre)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Sprinkler,Tender,SAI,,NA,,,,,,,,0.0,,,,,SPR,1400-1430 Blair Place & Garage,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Sprinkler,20-1009BS,AI,,NA,,2021-02-01,02/01/2020,2021-01-31,,,,6475.0,,,,,PREACTION,"1601 Telesat, Room G41 (CGS) and G42 (ITN)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ligado Networks (old Light Squared)-Sprinkler,20-1009BS,SAI,,NA,,2021-08-01,08/01/2020,2021-07-31,,,,0.0,,,,,PREACTION,"1601 Telesat, Room G41 (CGS) and G42 (ITN)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Villa Aylmer-Sprinkler,20-1006BS,AI,,,,2021-01-01,01/01/2020,2020-12-31,,,,1019.0,,,,,"SPR,WET,DRY",216 Fraser Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Villa Aylmer-Fire Alarm,20-1006BS,AI,,,,2021-01-01,01/01/2020,2020-12-31,,,,1019.0,,,,,FA,216 Fraser Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Villa Aylmer-Route,20-1006BS,AI,,,,2021-01-01,01/01/2020,2020-12-31,,,,1019.0,,,,,FE,216 Fraser Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Prime Corp.-Monitoring,12-1736RS,AI,,NA,,2021-01-01,01/01/2012,2020-12-31,,,,200.0,,,,,EQUIPMENT,"27 blvd. Lucerne/87 ch. Vanier, Aylmer",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Crown Property Management-Monitoring,19-1529WI,AI,,,,2021-07-01,07/01/2019,2021-06-30,,,,200.0,,,,,EQUIPMENT,1565 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring,,AI,,NA,,,,,,,,190.0,,,,,EQUIPMENT,1430 Blair Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key-Monitoring,20-1398MT,AI,,NA,,2021-06-01,06/01/2020,2021-05-31,,,,220.0,,,,,EQUIPMENT,275 Bank Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Novec System,Tender,SAI,,NA,,,,,,,,0.0,,,,,,18 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,19-1433JP,SAI,,100303.0,,2021-02-01,02/01/2019,2021-01-31,,,,0.0,,,,,PREACTION,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,19-1433JP,SAI,,100303.0,,2021-02-01,02/01/2019,2021-01-31,,,,0.0,,,,,FLCS,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Sprinkler,18-1193,MI,,,,2021-01-01,01/01/2018,2020-12-31,,,,175.0,,,,,SPR,240 Stewart Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Fire Alarm,18-1193,MI,,,,2021-01-01,01/01/2018,2020-12-31,,,,175.0,,,,,FA,240 Stewart Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Route,18-1193,MI,,,,2021-01-01,01/01/2018,2020-12-31,,,,175.0,,,,,"FE,EL,FHC",240 Stewart Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Sprinkler,18-1193,AI,,,,2021-04-01,04/01/2018,2021-03-31,,,,850.0,,,,,SPR,240 Stewart Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Fire Alarm,18-1193,AI,,,,2021-04-01,04/01/2018,2021-03-31,,,,850.0,,,,,FA,240 Stewart Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Route,18-1193,AI,,,,2021-04-01,04/01/2018,2021-03-31,,,,850.0,,,,,"FE,EL,FHC",240 Stewart Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,Tender-16-1257,WINTERIZE HYDRANTS,,NA,,2021-09-01,09/01/2016,2021-08-31,,,,0.0,,,,,HYD,"1740 Pink Road, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Sprinkler,20-1997JD,AI,,,,2021-12-01,12/01/2020,2021-11-30,,,,910.0,,,,,"SPR,WET",333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Fire Alarm,20-1997JD,AI,,,,2021-12-01,12/01/2020,2021-11-30,,,,910.0,,,,,FA,333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Route,20-1997JD,AI,,,,2021-12-01,12/01/2020,2021-11-30,,,,910.0,,,,,"FE,EL",333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Sprinkler,20-1997JD,MI,,,,2021-01-01,01/01/2020,2020-12-31,,,,190.0,,,,,"SPR,WET",333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Fire Alarm,20-1997JD,MI,,,,2021-01-01,01/01/2020,2020-12-31,,,,190.0,,,,,FA,333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Route,20-1997JD,MI,,,,2021-01-01,01/01/2020,2020-12-31,,,,190.0,,,,,"FE,EL",333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Olivia Alberto-Route,19-1770,AI,,100349.0,,2021-10-01,10/01/2019,2021-09-30,,,,385.0,,,,,FE,374 Crete Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Fire Alarm,T&M and $29 per detector for gas,AI,,,,,,,,,,0.0,,,,,CO,Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Route,T&M and $29 per detector for gas,AI,,,,,,,,,,0.0,,,,,"FE,EL",Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Sprinkler,19-1677,AI,,,,,,,,,,490.0,,,,,"SPR,WET",1760 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,PrimeCorp-Fire Alarm,19-1677,AI,,,,,,,,,,490.0,,,,,FA,1760 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CEPEO-Route,Tender,AI,,100070.0,,,,,,,,0.0,,,,,FLCS,Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Museum of Nature-Sprinkler,20-1323MT,AI,,NA,,2021-05-01,05/01/2020,2021-04-30,,,,2390.0,,,,,PREACTION,1740 Pink Road-GOVT OF NUNAVUT AREA,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
