Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,BGIS-Route,17-1187JP,AI,,100174,,,,01/01/2020,,,,$400.00,,,,,FE,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"BGIS-6"" Wet Spr x 4, 4"" Wet Spr x 1",18-1362JP,AI,,100174,,,,01/01/2020,,,,$725.00,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU","Grenville Mutual, 380 Colonnade Road, Kemptville",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Inergen System,12-1310,SAI,,NA,,,,01/01/2020,,,,0,,,,,,Jeanne Mance Bldg 12 fl. Secur Data Panel,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Inergen System,12-1310,AI,,NA,,,,01/01/2020,,,,"$3,980.00",,,,,,"Jeanne Mance Bldg, 12th Fl., Secur Data Panel",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL","Kemptville Community Square, 2727 County Road 43",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU","Kemptville Community Square, 2727 County Road 43",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Hydrants x 12,Tender,AI,,100174,,,,01/01/2020,,,,$0.00,,,,,,RCMP - All Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Preaction x 1,Tender,SAI,,100174,,,,01/01/2020,,,,0,,,,,,RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU,FHC",RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU,FHC",RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU",RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,$0.00,,,,,FE,RCMP - Guard House,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU,FHC",RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,,AI,,100174,,,,01/01/2020,,,,$0.00,,,,,FLCS,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,,SAI,,100174,,,,01/01/2020,,,,$0.00,,,,,FLCS,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU,FHC",RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Winterizing Hydrants x 3,15-1743,AI,,100174,,,,01/01/2020,,,,"$1,100.00",,,,,,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Dry Spr x 2   and Preaction Systems x 4,Tender,S-AI,,100174,,,,01/01/2020,,,,0,,,,,,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FA,EOL","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,SAI,,100174,,,,01/01/2020,,,,0,,,,,FLCS,Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,AI,,100174,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU,FHC,FLCS",Sir Charles Tupper Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Route,Tender,AI,,100156,,,,01/01/2020,,,,$0.00,,,,,FLCS,Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Fire Alarm,Tender,AI,,100156,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Route,Tender,AI,,100156,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC,FLCS",Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Route,Tender,SAI,,100156,,,,01/01/2020,,,,$0.00,,,,,FLCS,Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCDSB-Route,Tender 16-030,SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,FLCS,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCDSB-Route,Tender 16-030,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,FLCS,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCSB-Hydrants Only,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,City of Cornwall-Monitoring Services ,,MONITORING,,100008,,,,01/01/2020,,,,$204.00,,,,, Temperature,"Vincent Massey, Guindon Park Washroom",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,City of Cornwall-Monitoring Services ,,MONITORING,,100008,,,,01/01/2020,,,,$182.00,,,,, Intrusion,"Vincent Massey, Guindon Park Workshop",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Monitoring Services ,13-1408RS,MONITORING,,100174,,,,01/01/2020,,,,$71.00,,,,, Environmental Sensor at Central Heating Plant,"RCMP, Central Heating, 1200 Vanier Parkway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"CR4 Ottawa Flex Office Inc c/o Colliers International-Wet 8"" x 1, E/L, Exit Signs, F/E",19-1255JP,MI,,NA,,,,01/01/2020,,,,$142.00,,,,,,1140 Morrison Dr,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,nan-NA,,,,NA,,,,01/01/2020,,,,0,,,,,,,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BentallKennedy (Canada) LP II-Wet Spr Only,Tender,BI,,NA,,,,01/01/2020,,,,$0.00,,,,,,77 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Route,,MI,,NA,,,,01/01/2020,,,,$115.00,,,,,FHC,"139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Calfra Management (Invoice Emerald Plaza Inc.)-Fire Alarm,19-1427JP,MI,,NA,,,,01/01/2020,,,,$430.00,,,,,FA,"1547 Merivale Road, Emerald Plaza",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PWGSC-Route,Tender EJ196-19063,,,NA,,,,01/01/2020,,,,$487.50,,,,,FE,"1601 Telesat, CNSC, Bldg A, 3rd Fl",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU",162 Cleopatra Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Regional Group-Route,12-1466,MI,,NA,,,,01/01/2020,,,,$125.00,,,,,"FE,ELU",1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Fire Alarm,,MI,,NA,,,,01/01/2020,,,,$115.00,,,,,FA,"210, ch Aylmer, PO Aylmer",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Route,,MI,,NA,,,,01/01/2020,,,,$115.00,,,,,FHC,"210, ch Aylmer, PO Aylmer",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Sprinkler,12-1106,MI,,NA,,,,01/01/2020,,,,"$3,447.92",,,,,FP,235 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Route,12-1106,MI,,NA,,,,01/01/2020,,,,"$3,447.92",,,,,FHC,235 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,15-1041MT,MI,,NA,,,,01/01/2020,,,,$420.00,,,,,FHC,240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FP,"241 Cite des Jeunes, Asticou",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dream Industrial LP-Fire Alarm,15-1366MT,MI,,100072,,,,01/01/2020,,,,$300.00,,,,,FA,"29 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,EL",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Transport Canada, Finance and Administration-Route",15-1247MT,MI,,NA,,,,01/01/2020,,,,$275.00,,,,,FE,330 Sparks-Tower C and 112 Kent-Tower B,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FP,440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FHC,440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,09-1100-REV,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,09-1100-REV,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FHC,495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,FHC,555 Booth Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Preaction System in Skywave (tenant),16-1358,MONTHLY-BI,,100013,,,,01/01/2020,,,,$0.00,,,,,,"750 Palladium Drive, Skywave Area",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FA,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FHC,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,09-1100-REV,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,80 Hines Road - KNTP Phase III,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,09-1100-REV,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FHC,80 Hines Road - KNTP Phase III,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,9 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FE,9 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,FHC,"CEF #1, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU","CEF #2, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,FHC,"CEF #3, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU","CEF #4, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU","CEF #5, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,"FE,ELU",CEF #6 - Hydro Vault,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,FHC,"CEF #7, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,14-1765MT,MI,,100174,,,,01/01/2020,,,,$400.00,,,,,FA,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"BGIS-6"" Wet Spr x 4, 4"" Wet Spr x 1",18-1196JP/18-1556,BI,,100174,,,,01/01/2020,,,,0,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU","Grenville Mutual, 380 Colonnade Road, Kemptville",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FHC,RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FHC,RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,ELU,RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,$0.00,,,,,FE,RCMP - Guard House,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FHC,RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FHC,RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FA,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FA,Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2020,,,,0,,,,,FP,Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CUPW-Route,19-1760,MI,,100046,,,,01/01/2020,,,,$280.00,,,,,FHC,377 Bank Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2020,,,,0,,,,,FA,18 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,0,,,,,"FE,ELU",18 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colliers International-Fire Alarm,19-1679JP,MI,,NA,,,,01/01/2020,,,,$600.00,,,,,FA,484 and 486 Hazeldean Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colliers International-Route,19-1679JP,MI,,NA,,,,01/01/2020,,,,$600.00,,,,,"FE,ELU",484 and 486 Hazeldean Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Ottawa Grace Manor-4"" Wet x 1",19-1044JP,BI,,NA,,,,01/01/2020,,,,$0.00,,,,,,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,279 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU",279 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Morguard Investments Limited-8"" Wet Spr x 3 Only",20-1435BI,BI,,NA,,,,01/01/2020,,,,$150.00,,,,,,1100 Polytek,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,Holland Cross,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"ELU,FHC",Holland Cross,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,18-1174-not part of tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FP,275 Slater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,18-1174-not part of tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,275 Slater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,18-1174-not part of tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",275 Slater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI/BI,,100303,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU",1255 Humber Place - Base Bldg,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FP,250 Tremblay Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,FA,250 Tremblay Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",250 Tremblay Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
