Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Canadian Tire - Casselmann-Route,12-1653,AI,,NA,,,,01/01/2022,,,,"$1,140.00",,,,,"EL,FHC,EXT",95 Lafleche Blvd,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Bank Note Company Limited-Sprinkler,18-1697BS,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET,GLYCOL",975 Gladstone Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Bank Note Company Limited-Fire Alarm,18-1697BS,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FA,EOL,VOICE",975 Gladstone Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Bank Note Company Limited-Route,18-1697BS,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,FHC,FLCS",975 Gladstone Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Ltd.-Sprinkler,08-1388,AI,,100022,,,,01/01/2022,,,,"$3,000.00",,,,,"FP,SPR,WET,DRY",99 Metcalfe,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Ltd.-Fire Alarm,08-1388,AI,,100022,,,,01/01/2022,,,,"$3,000.00",,,,,"FA,VOICE",99 Metcalfe,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Ltd.-Route,08-1388,AI,,100022,,,,01/01/2022,,,,"$3,000.00",,,,,"FE,EL,FHC",99 Metcalfe,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC","CEF #1, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","CEF #2, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC","CEF #3, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","CEF #4, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","CEF #5, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",CEF #6 - Hydro Vault,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC","CEF #7, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,,AI,,100174,,,,01/01/2022,,,,$375.00,,,,,FHC,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,14-1765MT,AI,,100174,,,,01/01/2022,,,,"$2,780.00",,,,,"FA,EOL","General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,17-1187JP,AI,,100174,,,,01/01/2022,,,,$400.00,,,,,FE,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,18-1362JP,AI,,100174,,,,01/01/2022,,,,$725.00,,,,,"SPR,WET","General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,Tender,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"HYD,SPR,WET","Grenville Mutual, 380 Colonnade Road, Kemptville",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","Grenville Mutual, 380 Colonnade Road, Kemptville",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Inergen System,12-1310,SAI,,NA,,,,01/01/2022,,,,0,,,,,,Jeanne Mance Bldg 12 fl. Secur Data Panel,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Inergen System,12-1310,AI,,NA,,,,01/01/2022,,,,"$3,980.00",,,,,,"Jeanne Mance Bldg, 12th Fl., Secur Data Panel",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,Tender,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"HYD,SPR,WET","Kemptville Community Square, 2727 County Road 43",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FA,EOL","Kemptville Community Square, 2727 County Road 43",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","Kemptville Community Square, 2727 County Road 43",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,HYD,RCMP - All Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,SAI,,100174,,,,01/01/2022,,,,0,,,,,PREACTION,RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"HYD,SPR,WET,PREACTION",RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FE,EL,FHC",RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"SPR,WET",RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FE,EL,FHC",RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"HYD,WET",RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FE,EL",RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,FE,RCMP - Guard House,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"SPR,WET,PREACTION",RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FE,EL,FHC",RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,PREACTION,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,FLCS,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,,SAI,,100174,,,,01/01/2022,,,,$0.00,,,,,FLCS,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"SPR,WET",RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FE,EL,FHC",RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,15-1743,AI,,100174,,,,01/01/2022,,,,"$1,100.00",,,,,HYD,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,S-AI,,100174,,,,01/01/2022,,,,0,,,,,"SPR,DRY,PREACTION","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"SPR,PREACTION","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FA,EOL","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,SAI,,100174,,,,01/01/2022,,,,0,,,,,FLCS,Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,AI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FA,EOL,VOICE",Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FP,SPR,WET",Sir Charles Tupper Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,AI,,100174,,,,01/01/2022,,,,0,,,,,"FE,EL,FHC,FLCS",Sir Charles Tupper Bldg.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Route,Tender,AI,,100156,CONTRACT,,,01/01/2022,,,,$0.00,,,,,FLCS,Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Sprinkler,Tender,AI,,100156,CONTRACT,,,01/01/2022,,,,$0.00,,,,,SPR,Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Fire Alarm,Tender,AI,,100156,CONTRACT,,,01/01/2022,,,,$0.00,,,,,"FA,EOL",Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Route,Tender,AI,,100156,CONTRACT,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC,FLCS",Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CECCE-Route,Tender,SAI,,100156,CONTRACT,,,01/01/2022,,,,$0.00,,,,,FLCS,Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCDSB-Route,Tender 16-030,SAI,,NA,,,,01/01/2022,,,,$0.00,,,,,FLCS,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCDSB-Route,Tender 16-030,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,FLCS,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCSB-Sprinkler,Tender,AI,,NA,,,,01/01/2022,,,,$0.00,,,,,HYD,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,City of Cornwall-Monitoring Services   Temperature,,MONITORING,,100008,,,,01/01/2022,,,,$204.00,,,,,,"Vincent Massey, Guindon Park Washroom",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,City of Cornwall-Monitoring,,MONITORING,,100008,,,,01/01/2022,,,,$182.00,,,,,INTRUSION,"Vincent Massey, Guindon Park Workshop",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Monitoring Services   Environmental Sensor at Central Heating Plant,13-1408RS,MONITORING,,100174,,,,01/01/2022,,,,$71.00,,,,,,"RCMP, Central Heating, 1200 Vanier Parkway",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CR4 Ottawa Flex Office Inc c/o Colliers International-Sprinkler,19-1255JP,MI,,NA,,,,01/01/2022,,,,$142.00,,,,,WET,1140 Morrison Dr,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CR4 Ottawa Flex Office Inc c/o Colliers International-Route,19-1255JP,MI,,NA,,,,01/01/2022,,,,$142.00,,,,,"FE,EL",1140 Morrison Dr,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BentallKennedy (Canada) LP II-Sprinkler,Tender,BI,,NA,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",77 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Fire Alarm,,MI,,NA,CPC000106,,,01/01/2022,,,,$115.00,,,,,FA,"139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Route,,MI,,NA,CPC000106,,,01/01/2022,,,,$115.00,,,,,"EL,FHC","139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Calfra Management (Invoice Emerald Plaza Inc.)-Fire Alarm,19-1427JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$430.00,,,,,FA,"1547 Merivale Road, Emerald Plaza",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PWGSC-Sprinkler,Tender EJ196-19063,,,NA,,,,01/01/2022,,,,$487.50,,,,,PREACTION,"1601 Telesat, CNSC, Bldg A, 3rd Fl",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PWGSC-Route,Tender EJ196-19063,,,NA,,,,01/01/2022,,,,$487.50,,,,,FE,"1601 Telesat, CNSC, Bldg A, 3rd Fl",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",162 Cleopatra Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Regional Group-Sprinkler,12-1466,MI,,NA,100255,01/01/2021,01/01/2012,01/01/2022,,,,$125.00,,,,,"SPR,WET",1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Regional Group-Route,12-1466,MI,,NA,100255,01/01/2021,01/01/2012,01/01/2022,,,,$125.00,,,,,"FE,EL",1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Fire Alarm,,MI,,NA,CPC000106,,,01/01/2022,,,,$115.00,,,,,FA,"210, ch Aylmer, PO Aylmer",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BLJC c/o CPC Contract-Route,,MI,,NA,CPC000106,,,01/01/2022,,,,$115.00,,,,,"EL,FHC","210, ch Aylmer, PO Aylmer",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Sprinkler,12-1106,MI,,NA,,01/01/2021,01/01/2012,01/01/2022,,,,"$3,447.92",,,,,"FP,SPR,WET,DRY",235 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SNC Lavalin O&M Inc.-Route,12-1106,MI,,NA,,01/01/2021,01/01/2012,01/01/2022,,,,"$3,447.92",,,,,"FE,FHC",235 Queen Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,15-1041MT,MI,,NA,,01/01/2021,01/01/2015,01/01/2022,,,,$420.00,,,,,"SPR,WET",240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,15-1041MT,MI,,NA,,01/01/2021,01/01/2015,01/01/2022,,,,$420.00,,,,,FA,240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,15-1041MT,MI,,NA,,01/01/2021,01/01/2015,01/01/2022,,,,$420.00,,,,,"EL,FHC",240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2022,,,,0,,,,,"FP,SPR","241 Cite des Jeunes, Asticou",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Dream Industrial LP-Fire Alarm,15-1366MT,MI,,100072,,01/01/2021,01/01/2015,01/01/2022,,,,$300.00,,,,,FA,"29 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,"Transport Canada, Finance and Administration-Route",15-1247MT,MI,,NA,,01/01/2021,01/01/2015,01/01/2022,,,,$275.00,,,,,FE,330 Sparks-Tower C and 112 Kent-Tower B,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2022,,,,0,,,,,"FP,SPR,WET,DRY",440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2022,,,,0,,,,,FHC,440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2022,,,,$0.00,,,,,"SPR,WET",495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2022,,,,$0.00,,,,,FA,495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2022,,,,$0.00,,,,,"EL,FHC,EXT",495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2022,,,,$0.00,,,,,"FP,WET,PREACTION",555 Booth Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2022,,,,$0.00,,,,,FHC,555 Booth Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Sprinkler,16-1358,MONTHLY-BI,,100013,,01/01/2021,01/01/2016,01/01/2022,,,,$0.00,,,,,PREACTION,"750 Palladium Drive, Skywave Area",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Fire Alarm,Tender,MI,,100174,,,,01/01/2022,,,,0,,,,,FA,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Sprinkler,Tender,MI,,100174,,,,01/01/2022,,,,0,,,,,"SPR,WET","79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,Tender,MI,,100174,,,,01/01/2022,,,,0,,,,,FHC,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Sprinkler,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2022,,,,$0.00,,,,,"SPR,WET",80 Hines Road - KNTP Phase III,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
