Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Creswell c/o Sakto Corp.-Fire Alarm,"May 11, 2016",MI,,NA,,01/01/2021,01/01/2016,01/01/2022,,,,$356.25,,,,,FA,541 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Creswell c/o Sakto Corp.-Route,"May 11, 2016",MI,,NA,,01/01/2021,01/01/2016,01/01/2022,,,,$356.25,,,,,"FE,EL,FHC",541 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,20-1506,BI,,100303,,01/01/2021,01/01/2020,01/01/2022,,,,$280.00,,,,,WET,"480 Hartney Street, Arnprior",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCSCC #758-Sprinkler,19-1844BI,MI,,100965,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,"SPR,WET,DRY,STANDPIPE",100 Isabella Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCSCC #758-Fire Alarm,19-1844BI,MI,,100965,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,FA,100 Isabella Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Villagia in the Glebe-Sprinkler,19-1844BI,MI,,100034,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,"SPR,WET,DRY",480 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Villagia in the Glebe-Fire Alarm,19-1844BI,MI,,100034,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,FA,480 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Limited-Sprinkler,"Mar 21, 2019",BI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$0.00,,,,,WET,1101 Polytek,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BTB - 8285560 Canada Inc.-Sprinkler,"Oct 26, 2018",MI/BI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$0.00,,,,,"SPR,WET",245 Menten Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BTB - 8285560 Canada Inc.-Fire Alarm,"Oct 26, 2018",MI/BI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$0.00,,,,,FA,245 Menten Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BTB - 8285560 Canada Inc.-Route,"Oct 26, 2018",MI/BI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",245 Menten Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Metropolitan Bible Church-Sprinkler,"Oct 5, 2018",MI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$178.00,,,,,WET,2176 Prince of Wales Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Metropolitan Bible Church-Fire Alarm,"Oct 5, 2018",MI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$178.00,,,,,FA,2176 Prince of Wales Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Metropolitan Bible Church-Route,"Oct 5, 2018",MI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$178.00,,,,,"FE,EL",2176 Prince of Wales Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Giant Tiger Stores - Brockville Warehouse-Sprinkler,"Jan 23, 2019",QI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$0.00,,,,,"FP,SPR,WET,PREACTION","240 Laurier Blvd., BROCKVILLE",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Costco Wholesale Kanata-Sprinkler,"July 19, 2018",QI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$390.00,,,,,SPR,"770 Silver Seven Road, Kanata",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Costco Wholesale Kanata-Fire Alarm,"July 19, 2018",QI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$390.00,,,,,FA,"770 Silver Seven Road, Kanata",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Costco Wholesale Kanata-Route,"July 19, 2018",QI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$390.00,,,,,"FE,EL,FHC,FLCS","770 Silver Seven Road, Kanata",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Costco Wholesale Gloucester-Sprinkler,"Sept 8/17 & Email Sept 24, 2018",MI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$300.00,,,,,SPR,1900 Cyrville  Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Costco Wholesale Gloucester-Fire Alarm,"Sept 8/17 & Email Sept 24, 2018",MI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$300.00,,,,,FA,1900 Cyrville  Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Costco Wholesale Gloucester-Route,"Sept 8/17 & Email Sept 24, 2018",MI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$300.00,,,,,"FE,EL,FHC",1900 Cyrville  Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,2350894 Ontario Ltd.-Sprinkler,19-1817BI,MI/BI,,100092,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,"SPR,WET,DRY",41 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,2350894 Ontario Ltd.-Fire Alarm,19-1817BI,MI/BI,,100092,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,FA,41 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,2350894 Ontario Ltd.-Route,19-1817BI,MI/BI,,100092,,01/01/2021,01/01/2019,01/01/2022,,,,$200.00,,,,,"FE,EL",41 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",3234-46 Hawthorne Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",3234-46 Hawthorne Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",3250-70 Hawthorne Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",3250-70 Hawthorne Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET,STANDPIPE",240 Catherine Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,FA,240 Catherine Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",240 Catherine Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET,STANDPIPE",130 Slater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FA,VOICE",130 Slater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",130 Slater Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"WET,DRY",Westboro Athlone x 4,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,FA,Westboro Athlone x 4,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI/BI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",Westboro Athlone x 4,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,QI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FP,WET",1255 Humber Place - FRISBY TIRE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Fire Alarm,Tender,QI,,100303,,,,01/01/2022,,,,$0.00,,,,,FA,1255 Humber Place - FRISBY TIRE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Agriculture and Agri-Food Canada-Sprinkler,Tender,MI/BI,,100128,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET,DRY",CEF sites X 13,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Wellington West Property LP)-Fire Alarm,19-1659JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$100.00,,,,,FA,1306 Wellington Street West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Wellington West Property LP)-Route,19-1659JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$100.00,,,,,"FE,EL",1306 Wellington Street West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (CCC 478)-Route,"May 6, 2019",MI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$150.00,,,,,"FE,EL",30-32-34 Colonnade Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Ottawa Industrial Properties LP)-Sprinkler,"May 6, 2019",BI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$178.00,,,,,"SPR,WET",1100 Algoma,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (OCSCC 1023)-Sprinkler,20-1174BI,MI/BI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$0.00,,,,,"SPR,WET",170 Preston Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (OCSCC 1023)-Fire Alarm,20-1174BI,MI/BI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$0.00,,,,,FA,170 Preston Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (OCSCC 1023)-Route,20-1174BI,MI/BI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",170 Preston Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (2780 Sheffield Road LP)-Sprinkler,"Feb 12, 2019",BI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$140.00,,,,,SPR,2780 Sheffield Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Thurston Drive Property LP)-Sprinkler,"Oct 5, 2018",QI,,NA,,01/01/2021,01/01/2018,01/01/2022,,,,$177.00,,,,,"SPR,WET",2211 Thurston Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Ottawa Retail Properties LP)-Sprinkler,,BI,,NA,,,,01/01/2022,,,,$118.00,,,,,"SPR,WET",470 Charlemagne,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Ottawa Retail Properties LP)-Fire Alarm,,BI,,NA,,,,01/01/2022,,,,$118.00,,,,,FA,470 Charlemagne,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (1155 Lola Street)-Sprinkler,20-1308MT,BI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$210.00,,,,,"SPR,WET",1155 Lola Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (1550 Laperrier Woodward Property LP)-Sprinkler,20-1101MT,QI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$210.00,,,,,WET,1550 Laperriere Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (1550 Laperrier Woodward Property LP)-Fire Alarm,20-1101MT,QI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$210.00,,,,,FA,1550 Laperriere Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Iber Road Property LP)-Sprinkler,20-1450BI,BI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$175.00,,,,,"SPR,WET",44 Iber Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (Robertson Road Property LP)-Sprinkler,"Feb 7, 2019",BI,,NA,,01/01/2021,01/01/2019,01/01/2022,,,,$240.00,,,,,"SPR,WET",2175 Robertson Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Huntington Properties (HPOI itf Boyd Avenue JV)-Sprinkler,20-1449BI,BI,,NA,,01/01/2021,01/01/2020,01/01/2022,,,,$190.00,,,,,"SPR,WET",883 Boyd Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2022,,,,$0.00,,,,,FA,1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"WET,DRY",50 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,50 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",50 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,"28 Alexandre Tache Blvd., Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","28 Alexandre Tache Blvd., Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"WET,DRY",80-84 Bayview Station Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,80-84 Bayview Station Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",80-84 Bayview Station Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,WET,30 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,30 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",30 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,WET,12-18 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,12-18 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",12-18 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,SPR,527-531 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,527-531 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",527-531 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",533-539 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,533-539 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL,FHC",533-539 Sussex Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,WET,6-8 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,6-8 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",6-8 York Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET,DRY",419-431 Sussex and 136 St. Patrick Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FA,VOICE",419-431 Sussex and 136 St. Patrick Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",419-431 Sussex and 136 St. Patrick Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Sprinkler,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,WET,"3,7,15 Clarence and 457-465 Sussex Drive",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Fire Alarm,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,FA,"3,7,15 Clarence and 457-465 Sussex Drive",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Inside Edge Properties-Route,Tender,MI,,NA,,,,01/01/2022,,,,$0.00,,,,,"FE,EL","3,7,15 Clarence and 457-465 Sussex Drive",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303,,,,01/01/2022,,,,$0.00,,,,,"SPR,WET",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303,,,,01/01/2022,,,,$0.00,,,,,FA,2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303,,,,01/01/2022,,,,$0.00,,,,,"FE,EL",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
